	rules	support	confidence	lift
75	{GO:0001664} => {GO:0004871}	0.00132450331125828	1	188.75
81	{GO:0008310} => {GO:0003887}	0.00198675496688742	1	188.75
122	{GO:0004862,GO:0032794} => {GO:0004871}	0.00132450331125828	1	188.75
149	{GO:0001664,GO:0031683} => {GO:0004871}	0.00132450331125828	1	188.75
156	{GO:0001664,GO:0003924} => {GO:0004871}	0.00132450331125828	1	188.75
169	{GO:0003924,GO:0031683} => {GO:0004871}	0.00132450331125828	1	188.75
305	{GO:0001664,GO:0003924,GO:0031683} => {GO:0004871}	0.00132450331125828	1	188.75
21	{GO:0017049} => {GO:0005546}	0.00132450331125828	1	167.777777777778
84	{GO:0042826} => {GO:0001191}	0.00132450331125828	1	167.777777777778
89	{GO:0001089} => {GO:0000993}	0.00132450331125828	1	167.777777777778
175	{GO:0001089,GO:1990269} => {GO:0000993}	0.00132450331125828	1	167.777777777778
183	{GO:0001076,GO:0001089} => {GO:0000993}	0.00132450331125828	1	167.777777777778
185	{GO:0001089,GO:0003682} => {GO:0000993}	0.00132450331125828	1	167.777777777778
207	{GO:0001129,GO:0001135} => {GO:0000991}	0.00132450331125828	1	167.777777777778
244	{GO:0003682,GO:1990269} => {GO:0000993}	0.00132450331125828	1	167.777777777778
253	{GO:0004842,GO:0008094} => {GO:0003684}	0.00132450331125828	1	167.777777777778
267	{GO:0001076,GO:0003682} => {GO:0000993}	0.00132450331125828	1	167.777777777778
313	{GO:0001076,GO:0001089,GO:1990269} => {GO:0000993}	0.00132450331125828	1	167.777777777778
316	{GO:0001089,GO:0003682,GO:1990269} => {GO:0000993}	0.00132450331125828	1	167.777777777778
325	{GO:0001076,GO:0001089,GO:0003682} => {GO:0000993}	0.00132450331125828	1	167.777777777778
361	{GO:0001076,GO:0003682,GO:1990269} => {GO:0000993}	0.00132450331125828	1	167.777777777778
374	{GO:0001076,GO:0001089,GO:0003682,GO:1990269} => {GO:0000993}	0.00132450331125828	1	167.777777777778
10	{GO:0008601} => {GO:0003755}	0.00132450331125828	1	151
83	{GO:0005527} => {GO:0003755}	0.00198675496688742	1	151
87	{GO:0005528} => {GO:0003755}	0.00264900662251656	1	151
166	{GO:0005527,GO:0005528} => {GO:0003755}	0.00198675496688742	1	151
214	{GO:0001047,GO:0001132} => {GO:0003713}	0.00132450331125828	1	151
223	{GO:0001132,GO:0003714} => {GO:0003713}	0.00132450331125828	1	151
225	{GO:0001132,GO:0003682} => {GO:0003713}	0.00132450331125828	1	151
230	{GO:0001047,GO:0003714} => {GO:0003713}	0.00132450331125828	1	151
255	{GO:0003743,GO:0030234} => {GO:0005085}	0.00198675496688742	1	151
260	{GO:0003697,GO:0005487} => {GO:0005543}	0.00132450331125828	1	151
262	{GO:0003682,GO:0003714} => {GO:0003713}	0.00132450331125828	1	151
337	{GO:0001047,GO:0001132,GO:0003714} => {GO:0003713}	0.00132450331125828	1	151
341	{GO:0001047,GO:0001132,GO:0003682} => {GO:0003713}	0.00132450331125828	1	151
350	{GO:0001132,GO:0003682,GO:0003714} => {GO:0003713}	0.00132450331125828	1	151
354	{GO:0001047,GO:0003682,GO:0003714} => {GO:0003713}	0.00132450331125828	1	151
379	{GO:0001047,GO:0001132,GO:0003682,GO:0003714} => {GO:0003713}	0.00132450331125828	1	151
1	{GO:0008092} => {GO:0008289}	0.00132450331125828	1	137.272727272727
52	{GO:0001164} => {GO:0017025}	0.00132450331125828	1	137.272727272727
79	{GO:0003968} => {GO:0031369}	0.00132450331125828	1	137.272727272727
94	{GO:0005545} => {GO:0008289}	0.00198675496688742	1	137.272727272727
103	{GO:0015248} => {GO:0008289}	0.0033112582781457	1	137.272727272727
105	{GO:0008142} => {GO:0008289}	0.00463576158940397	1	137.272727272727
133	{GO:0001164,GO:0001187} => {GO:0017025}	0.00132450331125828	1	137.272727272727
157	{GO:0003727,GO:0003968} => {GO:0031369}	0.00132450331125828	1	137.272727272727
164	{GO:0003697,GO:0003968} => {GO:0031369}	0.00132450331125828	1	137.272727272727
173	{GO:0003697,GO:0003727} => {GO:0031369}	0.00132450331125828	1	137.272727272727
192	{GO:0005545,GO:0015248} => {GO:0008289}	0.00198675496688742	1	137.272727272727
194	{GO:0005545,GO:0008142} => {GO:0008289}	0.00198675496688742	1	137.272727272727
217	{GO:0001047,GO:0001132} => {GO:0003714}	0.00132450331125828	1	137.272727272727
222	{GO:0001132,GO:0003713} => {GO:0003714}	0.00132450331125828	1	137.272727272727
227	{GO:0001132,GO:0003682} => {GO:0003714}	0.00132450331125828	1	137.272727272727
229	{GO:0001047,GO:0003713} => {GO:0003714}	0.00132450331125828	1	137.272727272727
234	{GO:0008142,GO:0015248} => {GO:0008289}	0.0033112582781457	1	137.272727272727
236	{GO:0008142,GO:0070300} => {GO:0008289}	0.00132450331125828	1	137.272727272727
256	{GO:0008142,GO:1901981} => {GO:0008289}	0.00132450331125828	1	137.272727272727
270	{GO:0003743,GO:0005515} => {GO:0031369}	0.00132450331125828	1	137.272727272727
278	{GO:0005515,GO:0005525} => {GO:0031369}	0.00132450331125828	1	137.272727272727
309	{GO:0003697,GO:0003727,GO:0003968} => {GO:0031369}	0.00132450331125828	1	137.272727272727
327	{GO:0005545,GO:0008142,GO:0015248} => {GO:0008289}	0.00198675496688742	1	137.272727272727
336	{GO:0001047,GO:0001132,GO:0003713} => {GO:0003714}	0.00132450331125828	1	137.272727272727
345	{GO:0001047,GO:0001132,GO:0003682} => {GO:0003714}	0.00132450331125828	1	137.272727272727
349	{GO:0001132,GO:0003682,GO:0003713} => {GO:0003714}	0.00132450331125828	1	137.272727272727
353	{GO:0001047,GO:0003682,GO:0003713} => {GO:0003714}	0.00132450331125828	1	137.272727272727
357	{GO:0008142,GO:0070300,GO:1901981} => {GO:0008289}	0.00132450331125828	1	137.272727272727
378	{GO:0001047,GO:0001132,GO:0003682,GO:0003713} => {GO:0003714}	0.00132450331125828	1	137.272727272727
24	{GO:0051724} => {GO:0005215}	0.00132450331125828	1	125.833333333333
28	{GO:0015168} => {GO:0005215}	0.00132450331125828	1	125.833333333333
90	{GO:0001089} => {GO:0001076}	0.00132450331125828	1	125.833333333333
104	{GO:1990269} => {GO:0001076}	0.0033112582781457	1	125.833333333333
177	{GO:0001089,GO:1990269} => {GO:0001076}	0.00132450331125828	1	125.833333333333
182	{GO:0000993,GO:0001089} => {GO:0001076}	0.00132450331125828	1	125.833333333333
188	{GO:0001089,GO:0003682} => {GO:0001076}	0.00132450331125828	1	125.833333333333
242	{GO:0000993,GO:1990269} => {GO:0001076}	0.00198675496688742	1	125.833333333333
246	{GO:0003682,GO:1990269} => {GO:0001076}	0.00132450331125828	1	125.833333333333
248	{GO:0003723,GO:1990269} => {GO:0001076}	0.00132450331125828	1	125.833333333333
254	{GO:0005085,GO:0030234} => {GO:0003743}	0.00198675496688742	1	125.833333333333
266	{GO:0000993,GO:0003682} => {GO:0001076}	0.00132450331125828	1	125.833333333333
312	{GO:0000993,GO:0001089,GO:1990269} => {GO:0001076}	0.00132450331125828	1	125.833333333333
